"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.691287371E1,-3.472778320E-1,9.825118561E0,-1.974394226E-1,9.833236443E0
1.692290371E1,-3.412902832E-1,9.827812958E0,-1.621128845E-1,9.835073318E0
1.693293371E1,-3.056643677E-1,9.812095642E0,-1.191522217E-1,9.817578563E0
1.694296371E1,-2.390528870E-1,9.733209686E0,-9.071136475E-2,9.736567446E0
1.695299371E1,-2.228865051E-1,9.705966339E0,-1.761836243E-1,9.710123668E0
1.696302371E1,-2.309696960E-1,9.785301361E0,-2.417472839E-1,9.791011770E0
1.697305371E1,-3.091072083E-1,9.845925293E0,-2.887495422E-1,9.855007277E0
1.698308371E1,-3.227288818E-1,9.854457550E0,-1.725910950E-1,9.861251200E0
1.699311471E1,-2.869532776E-1,9.744735718E0,-7.259902954E-2,9.749230073E0
1.700314471E1,-2.618055725E-1,9.768536224E0,-4.071533203E-2,9.772128727E0
1.701317471E1,-2.652484131E-1,9.840087433E0,-1.327738953E-1,9.844557192E0
1.702320471E1,-2.956352234E-1,9.858349457E0,-2.025288391E-1,9.864860472E0
1.703323471E1,-3.161425781E-1,9.831255798E0,-2.290237427E-1,9.839003434E0
1.704326471E1,-3.221301270E-1,9.757309570E0,-1.854643250E-1,9.764387072E0
1.705329471E1,-3.276686096E-1,9.854307861E0,-1.480421448E-1,9.860865409E0
1.706332471E1,-3.308120728E-1,9.840386810E0,-1.275347900E-1,9.846771772E0
1.707335471E1,-3.101550293E-1,9.795031128E0,-1.019380188E-1,9.800470514E0
1.708338471E1,-3.134481812E-1,9.718989258E0,-9.954299927E-2,9.724551957E0
1.709341471E1,-3.068618774E-1,9.780960388E0,-1.486408997E-1,9.786901677E0
1.710344471E1,-3.508703613E-1,9.819280701E0,-2.320175171E-1,9.828286505E0
1.711347471E1,-3.564088440E-1,9.814340973E0,-2.296224976E-1,9.823494413E0
1.712350471E1,-3.246748352E-1,9.788145447E0,-1.841171265E-1,9.795259269E0
1.713353471E1,-2.993774414E-1,9.783355408E0,-1.345701599E-1,9.788859945E0
1.714356471E1,-2.731819153E-1,9.824370117E0,-1.053808594E-1,9.828732456E0
1.715359471E1,-2.803669739E-1,9.754465485E0,-1.437011719E-1,9.759551863E0
1.716362471E1,-2.644999695E-1,9.816137238E0,-1.597178650E-1,9.820998946E0
1.717365471E1,-2.755769348E-1,9.776020660E0,-2.125579834E-1,9.782213630E0
1.718368471E1,-2.833607483E-1,9.883347473E0,-2.019300842E-1,9.889470479E0
1.719371471E1,-2.933898926E-1,9.803563385E0,-1.947450256E-1,9.809885743E0
1.720374471E1,-2.995271301E-1,9.821825409E0,-1.389111328E-1,9.827373361E0
1.721377471E1,-2.767744446E-1,9.763746185E0,-9.250762939E-2,9.768106333E0
1.722380471E1,-2.712359619E-1,9.782606964E0,-8.367599487E-2,9.786724152E0
1.723383471E1,-2.857557678E-1,9.849068756E0,-1.562750244E-1,9.854452476E0
1.724386471E1,-3.511697388E-1,9.785600739E0,-2.318678284E-1,9.794644694E0
1.725389379E1,-3.541635132E-1,9.864636383E0,-1.824705505E-1,9.872678373E0
1.726392479E1,-3.499722290E-1,9.779313812E0,-1.073268127E-1,9.786162590E0
1.727395479E1,-3.100053406E-1,9.803862762E0,-5.957611084E-2,9.808943760E0
1.728398479E1,-3.074606323E-1,9.819131012E0,-1.178050232E-1,9.824649810E0
1.729401479E1,-3.052153015E-1,9.816586304E0,-1.995350647E-1,9.823356722E0
1.730404479E1,-3.031196594E-1,9.840985565E0,-2.058219910E-1,9.847803873E0
1.731407479E1,-3.047662354E-1,9.822124786E0,-1.821711731E-1,9.828540284E0
1.732410479E1,-3.138972473E-1,9.788744202E0,-1.535806274E-1,9.794979915E0
1.733413479E1,-3.109034729E-1,9.836794281E0,-1.549278259E-1,9.842925649E0
1.734416479E1,-3.013233948E-1,9.848170624E0,-1.933978271E-1,9.854677222E0
1.735419479E1,-2.980302429E-1,9.825118561E0,-1.815724182E-1,9.831314526E0
1.736422479E1,-2.897973633E-1,9.799072723E0,-1.181044006E-1,9.804068411E0
1.737425479E1,-2.971321106E-1,9.797875214E0,-1.317260742E-1,9.803264658E0
1.738428479E1,-3.052153015E-1,9.748178558E0,-1.375639343E-1,9.753925642E0
1.739431479E1,-3.002755737E-1,9.766440582E0,-1.588197327E-1,9.772346227E0
1.740434479E1,-2.706372070E-1,9.817933502E0,-1.686991882E-1,9.823111634E0
1.741437479E1,-2.716850281E-1,9.790540466E0,-1.993853760E-1,9.796338597E0
1.742440479E1,-3.022215271E-1,9.783505096E0,-1.679507446E-1,9.789612723E0
1.743443479E1,-3.122506714E-1,9.739346924E0,-1.275347900E-1,9.745185689E0
1.744446479E1,-3.161425781E-1,9.729916534E0,-1.197509766E-1,9.735787703E0
1.745449479E1,-3.137475586E-1,9.819580078E0,-1.249900818E-1,9.825386148E0
1.746452479E1,-2.730322266E-1,9.799222412E0,-1.799258423E-1,9.804676424E0
1.747455479E1,-2.655477905E-1,9.845625916E0,-2.026785278E-1,9.851291483E0
1.748458479E1,-2.885998535E-1,9.868079224E0,-1.778302002E-1,9.873899990E0
1.749461479E1,-3.109034729E-1,9.799372101E0,-1.142124939E-1,9.804968079E0
1.750464479E1,-3.311114502E-1,9.791737976E0,-8.547225952E-2,9.797707532E0
1.751467479E1,-3.619473267E-1,9.798923035E0,-1.154100037E-1,9.806284616E0
1.752470479E1,-3.272195435E-1,9.830507355E0,-1.725910950E-1,9.837465892E0
1.753473579E1,-2.805166626E-1,9.834399261E0,-1.695973206E-1,9.839860857E0
1.754476579E1,-2.692900085E-1,9.847871246E0,-1.814227295E-1,9.853222793E0
1.755479579E1,-3.115022278E-1,9.763596497E0,-1.531315613E-1,9.769764555E0
1.756482579E1,-3.288661194E-1,9.728569336E0,-1.145118713E-1,9.734799804E0
1.757485579E1,-3.486250305E-1,9.759105835E0,-1.212478638E-1,9.766083512E0
1.758488579E1,-3.378474426E-1,9.755064240E0,-1.495390320E-1,9.762058243E0
1.759491579E1,-3.062631226E-1,9.778565369E0,-1.927990723E-1,9.785259795E0
1.760494579E1,-2.209405518E-1,9.781559143E0,-2.028282166E-1,9.786156206E0
1.761497579E1,-1.984872437E-1,9.777218170E0,-2.236349487E-1,9.781789454E0
1.762500579E1,-2.424957275E-1,9.797276459E0,-2.073188782E-1,9.802469653E0
1.763503579E1,-2.983296204E-1,9.727970581E0,-1.787283325E-1,9.734184917E0
1.764506579E1,-3.638932800E-1,9.774972839E0,-1.103205872E-1,9.782365918E0
1.765509579E1,-3.667373657E-1,9.751621399E0,-7.484436035E-2,9.758802072E0
1.766512579E1,-2.995271301E-1,9.821226654E0,-1.465452576E-1,9.826885824E0
1.767515579E1,-2.255809021E-1,9.809550934E0,-2.252815247E-1,9.814730156E0
1.768518579E1,-2.393522644E-1,9.873168640E0,-2.415975952E-1,9.879024137E0
1.769521579E1,-2.998265076E-1,9.769733734E0,-1.689985657E-1,9.775794274E0
1.770524579E1,-3.790118408E-1,9.792037354E0,-1.137634277E-1,9.800029981E0
1.771527579E1,-4.487667847E-1,9.820927277E0,-5.658233643E-2,9.831337944E0
1.772530579E1,-3.951782227E-1,9.791139221E0,-7.828720093E-2,9.799423553E0
1.773533579E1,-2.820135498E-1,9.817484436E0,-1.417552185E-1,9.822557042E0
1.774536579E1,-2.134561157E-1,9.809401245E0,-2.210902405E-1,9.814214039E0
1.775539579E1,-2.198927307E-1,9.783954163E0,-2.439926147E-1,9.789465985E0
1.776542579E1,-3.119512939E-1,9.805808716E0,-2.158511353E-1,9.813143731E0
1.777545579E1,-3.944297791E-1,9.763446808E0,-1.252894592E-1,9.772213970E0
1.778548579E1,-3.989204407E-1,9.823771362E0,-7.304809570E-2,9.832139000E0
1.779551679E1,-3.049159241E-1,9.796677704E0,-8.846603394E-2,9.801820953E0
1.780554679E1,-2.067201233E-1,9.826615448E0,-1.832189941E-1,9.830497117E0
1.781557679E1,-1.953437805E-1,9.817334747E0,-2.565664673E-1,9.822629337E0
1.782560679E1,-2.634521484E-1,9.772577820E0,-2.421963501E-1,9.779127944E0
1.783563679E1,-3.616479492E-1,9.750872955E0,-1.839674377E-1,9.759311279E0
1.784566679E1,-4.315525818E-1,9.832752686E0,-7.214996338E-2,9.842482849E0
1.785569679E1,-4.102967834E-1,9.824220428E0,1.646575928E-3,9.832784610E0
1.786572679E1,-2.974314880E-1,9.777218170E0,-6.122268677E-2,9.781932777E0
1.787575679E1,-1.857637024E-1,9.795031128E0,-1.685494995E-1,9.798242285E0
1.788578679E1,-1.908531189E-1,9.738149414E0,-2.549198914E-1,9.743354816E0
1.789581679E1,-2.868035889E-1,9.807604980E0,-2.330653381E-1,9.814565258E0
1.790584679E1,-3.963757324E-1,9.753866730E0,-1.609153748E-1,9.763243501E0
1.791587679E1,-4.327500916E-1,9.819729767E0,-1.347198486E-3,9.829260763E0
1.792590679E1,-3.501219177E-1,9.835147705E0,-1.601669312E-2,9.841390769E0
1.793593679E1,-2.070195007E-1,9.778715057E0,-1.179547119E-1,9.781617380E0
1.794596679E1,-1.469943237E-1,9.781259766E0,-2.692900085E-1,9.786070051E0
1.795599679E1,-2.025288391E-1,9.755363617E0,-3.150947571E-1,9.762552020E0
1.796602679E1,-3.125500488E-1,9.786498871E0,-2.945874023E-1,9.795919019E0
1.797605679E1,-4.237687683E-1,9.837243347E0,-1.763333130E-1,9.847945475E0
1.798608679E1,-4.439767456E-1,9.864935760E0,-3.218307495E-2,9.874973856E0
1.799611679E1,-3.631448364E-1,9.822274475E0,1.945953369E-3,9.828985391E0
1.800614679E1,-2.237846375E-1,9.746531982E0,-1.769320679E-1,9.750706139E0
1.801617679E1,-1.874102783E-1,9.775571594E0,-2.806663513E-1,9.781395412E0
1.802620679E1,-2.457888794E-1,9.785151672E0,-3.519181824E-1,9.794562360E0
1.803623679E1,-3.927832031E-1,9.781858521E0,-2.799179077E-1,9.793742328E0
1.804626679E1,-4.778063965E-1,9.925260315E0,-1.113684082E-1,9.937378638E0
1.805629779E1,-4.326004028E-1,9.831255798E0,1.601669312E-2,9.840781992E0
1.806632779E1,-2.808160400E-1,9.796827393E0,-2.679428101E-2,9.800887845E0
1.807635779E1,-1.621128845E-1,9.822573853E0,-1.625619507E-1,9.825256438E0
1.808638779E1,-1.540296936E-1,9.829459534E0,-2.507286072E-1,9.833863163E0
1.809641779E1,-2.633024597E-1,9.807604980E0,-2.457888794E-1,9.814217025E0
1.810644779E1,-4.014651489E-1,9.808353424E0,-2.019300842E-1,9.818642825E0
1.811647779E1,-4.396357727E-1,9.839338989E0,-6.780899048E-2,9.849389292E0
1.812650779E1,-3.409909058E-1,9.930200043E0,-2.993774414E-2,9.936098025E0
1.813653779E1,-2.050735474E-1,9.807305603E0,-4.879852295E-2,9.809570819E0
1.814656779E1,-1.381626892E-1,9.755213928E0,-1.781295776E-1,9.757818294E0
1.815659779E1,-2.098635864E-1,9.755812683E0,-3.014730835E-1,9.762725534E0
1.816662779E1,-3.261717224E-1,9.797126770E0,-3.053649902E-1,9.807309963E0
1.817665779E1,-4.266128540E-1,9.819280701E0,-1.981878662E-1,9.830541716E0
1.818668779E1,-3.998185730E-1,9.894574127E0,-5.538482666E-2,9.902803620E0
1.819671779E1,-3.128494263E-1,9.769134979E0,1.212478638E-2,9.774150603E0
1.820674779E1,-1.782792664E-1,9.799372101E0,-8.786727905E-2,9.801387541E0
1.821677779E1,-1.766326904E-1,9.788295135E0,-2.321672058E-1,9.792641236E0
1.822680779E1,-2.588117981E-1,9.779463501E0,-3.124003601E-1,9.787874330E0
1.823683779E1,-3.484753418E-1,9.788145447E0,-2.609074402E-1,9.797821138E0
1.824686879E1,-3.936813354E-1,9.869875488E0,-1.197509766E-1,9.878449648E0
1.825689879E1,-3.691323853E-1,9.839488678E0,-3.697311401E-2,9.846479735E0
1.826692879E1,-3.023712158E-1,9.811646576E0,-1.197509766E-2,9.816311949E0
1.827695879E1,-2.148033142E-1,9.727371826E0,-9.909393311E-2,9.730247824E0
1.828698879E1,-2.450404358E-1,9.724228363E0,-2.796185303E-1,9.731333341E0
1.829701879E1,-3.537144470E-1,9.804012451E0,-3.514691162E-1,9.816685010E0
1.830704879E1,-4.134402466E-1,9.847122803E0,-2.426454163E-1,9.858784769E0
1.831707979E1,-4.225712585E-1,9.867630157E0,-9.160949707E-2,9.877098951E0
1.832710979E1,-3.641926575E-1,9.728269958E0,9.131011963E-3,9.735088908E0
1.833713979E1,-2.868035889E-1,9.784552917E0,-4.415817261E-2,9.788854991E0
1.834716979E1,-2.414479065E-1,9.786199493E0,-1.965412903E-1,9.791150397E0
1.835719979E1,-2.917433167E-1,9.902208252E0,-3.026705933E-1,9.911127681E0
1.836722979E1,-3.387455750E-1,9.784552917E0,-2.567161560E-1,9.793780044E0
1.837725979E1,-3.400927734E-1,9.852361908E0,-1.447489929E-1,9.859292598E0
1.838728979E1,-2.863545227E-1,9.864636383E0,-5.029541016E-2,9.868919876E0
1.839731979E1,-2.541714478E-1,9.755064240E0,-9.101074219E-2,9.758799332E0
1.840734979E1,-2.167492676E-1,9.841584320E0,-1.561253357E-1,9.845208850E0
1.841737979E1,-2.577639771E-1,9.742340698E0,-2.356100464E-1,9.748597676E0
1.842740979E1,-3.103047180E-1,9.871372375E0,-2.496807861E-1,9.879403934E0
1.843743979E1,-3.558100891E-1,9.783355408E0,-1.621128845E-1,9.791165632E0
1.844746979E1,-3.306623840E-1,9.804162140E0,-7.858657837E-2,9.810051413E0
1.845749979E1,-2.737806702E-1,9.805509338E0,-7.649093628E-2,9.809628948E0
1.846752979E1,-2.733316040E-1,9.768536224E0,-1.820214844E-1,9.774054530E0
1.847755979E1,-3.073109436E-1,9.776918793E0,-1.878593445E-1,9.783551105E0
1.848758979E1,-3.945794678E-1,9.801767120E0,-2.583627319E-1,9.813107711E0
1.849761979E1,-3.923341370E-1,9.771829376E0,-1.911524963E-1,9.781570156E0
1.850764979E1,-3.435356140E-1,9.741891632E0,-1.049317932E-1,9.748511680E0
1.851767979E1,-2.540217590E-1,9.818831635E0,-8.831634521E-2,9.822514011E0
1.852770979E1,-2.552192688E-1,9.835147705E0,-1.740879822E-1,9.839998673E0
1.853773979E1,-3.246748352E-1,9.773625641E0,-1.746867371E-1,9.780577047E0
1.854777079E1,-3.779640198E-1,9.843829651E0,-1.616638184E-1,9.852409562E0
1.855780079E1,-3.884422302E-1,9.770482178E0,-1.675016785E-1,9.779635278E0
1.856783079E1,-3.454815674E-1,9.808203735E0,-1.592687988E-1,9.815578667E0
1.857786079E1,-2.818638611E-1,9.843530273E0,-1.101708984E-1,9.848181208E0
1.858789079E1,-2.451901245E-1,9.830657043E0,-1.359173584E-1,9.834653508E0
1.859792079E1,-2.790197754E-1,9.777667236E0,-9.804611206E-2,9.782138910E0
1.860795079E1,-3.420387268E-1,9.785301361E0,-9.295669556E-2,9.791718652E0
1.861798079E1,-3.860472107E-1,9.782008209E0,-8.861572266E-2,9.790023994E0
1.862801079E1,-3.622467041E-1,9.826016693E0,-1.127156067E-1,9.833337762E0
1.863804079E1,-2.980302429E-1,9.771380310E0,-9.041198730E-2,9.776342338E0
1.864807079E1,-2.260299683E-1,9.789941711E0,-9.565109253E-2,9.793017788E0
1.865810079E1,-2.230361938E-1,9.811796265E0,-1.426533508E-1,9.815367597E0
1.866813079E1,-2.817141724E-1,9.806108093E0,-1.466949463E-1,9.811250594E0
1.867816079E1,-3.198847961E-1,9.752070465E0,-1.335223389E-1,9.758228981E0
1.868819079E1,-3.394940186E-1,9.852661285E0,-1.435514832E-1,9.859553622E0
1.869822079E1,-2.969824219E-1,9.906399536E0,-1.279838562E-1,9.911676457E0
1.870825079E1,-2.504292297E-1,9.792636108E0,-7.469467163E-2,9.796122500E0
1.871828079E1,-2.297721863E-1,9.771979065E0,-1.160087585E-1,9.775368440E0
1.872831079E1,-2.613565063E-1,9.766739960E0,-2.195933533E-1,9.772703715E0
1.873834079E1,-3.345542908E-1,9.804910583E0,-2.374063110E-1,9.813488670E0
1.874837079E1,-3.677851868E-1,9.821825409E0,-1.901046753E-1,9.830547294E0
1.875840079E1,-3.829037476E-1,9.786199493E0,-9.310638428E-2,9.794130110E0
1.876843079E1,-3.137475586E-1,9.789941711E0,-3.966751099E-2,9.795048226E0
1.877846079E1,-3.022215271E-1,9.722432098E0,-1.402583313E-1,9.728139399E0
1.878849179E1,-2.947370911E-1,9.755064240E0,-2.975811768E-1,9.764051558E0
1.879852179E1,-3.644920349E-1,9.787097626E0,-3.252735901E-1,9.799282488E0
1.880855179E1,-4.044589233E-1,9.800868988E0,-1.832189941E-1,9.810921931E0
1.881858179E1,-3.751199341E-1,9.777816925E0,-5.658233643E-2,9.785173496E0
1.882861179E1,-3.245251465E-1,9.816586304E0,3.787124634E-2,9.822022066E0
1.883864179E1,-2.779719543E-1,9.792935486E0,-8.532257080E-2,9.797251338E0
1.884867179E1,-2.785707092E-1,9.813293152E0,-2.802172852E-1,9.821244618E0
1.885870179E1,-2.914439392E-1,9.877210236E0,-3.137475586E-1,9.886488716E0
1.886873179E1,-3.415896606E-1,9.838291168E0,-2.168989563E-1,9.846608643E0
1.887876179E1,-3.384461975E-1,9.824669495E0,-8.232879639E-2,9.830842006E0
1.888879179E1,-3.254232788E-1,9.842183075E0,-3.891906738E-3,9.847562294E0
1.889882179E1,-2.841091919E-1,9.797875214E0,-4.206253052E-2,9.802083758E0
1.890885179E1,-2.621049500E-1,9.822873230E0,-1.914518738E-1,9.828234395E0
1.891888179E1,-2.649490356E-1,9.840835876E0,-3.269201660E-1,9.849828706E0
1.892891179E1,-2.888992310E-1,9.856104126E0,-2.588117981E-1,9.863733312E0
1.893894179E1,-3.107537842E-1,9.766590271E0,-1.040336609E-1,9.772086596E0
1.894897179E1,-3.064128113E-1,9.712103577E0,5.987548828E-3,9.716937817E0
1.895900179E1,-2.939886475E-1,9.773625641E0,-1.975891113E-2,9.778066164E0
1.896903179E1,-3.155438232E-1,9.829160156E0,-1.734892273E-1,9.835753951E0
1.897906179E1,-2.969824219E-1,9.839788055E0,-2.609074402E-1,9.847725637E0
1.898909179E1,-3.011737061E-1,9.776320038E0,-2.769241333E-1,9.784877417E0
1.899912179E1,-3.345542908E-1,9.801318054E0,-1.818717957E-1,9.808712429E0
1.900915179E1,-3.589535522E-1,9.779762878E0,-9.834548950E-2,9.786842261E0
1.901918279E1,-3.570075989E-1,9.776918793E0,-5.553451538E-2,9.783592366E0
1.902921279E1,-3.445834351E-1,9.872120819E0,-1.125659180E-1,9.878774129E0
1.903924279E1,-3.011737061E-1,9.879904633E0,-1.917512512E-1,9.886353711E0
1.904927279E1,-2.984793091E-1,9.856852570E0,-2.091151428E-1,9.863587665E0
1.905930279E1,-3.132984924E-1,9.846224670E0,-1.878593445E-1,9.852998901E0
1.906933279E1,-3.305126953E-1,9.760453033E0,-1.661544800E-1,9.767460743E0
1.907936279E1,-3.501219177E-1,9.774523773E0,-1.475930786E-1,9.781905953E0
1.908939279E1,-3.085084534E-1,9.840686188E0,-9.235794067E-2,9.845954098E0
1.909942279E1,-2.902464294E-1,9.844278717E0,-1.038839722E-1,9.849104443E0
1.910945279E1,-2.897973633E-1,9.805509338E0,-1.669029236E-1,9.811210551E0
1.911948279E1,-2.926414490E-1,9.781110077E0,-1.787283325E-1,9.787118941E0
1.912951279E1,-2.884501648E-1,9.784852295E0,-2.029779053E-1,9.791207176E0
1.913954279E1,-3.318598938E-1,9.733958130E0,-2.103126526E-1,9.741883970E0
1.914957279E1,-3.367996216E-1,9.723030853E0,-9.550140381E-2,9.729331091E0
1.915960279E1,-3.215313721E-1,9.745035095E0,-3.607498169E-2,9.750404752E0
1.916963279E1,-3.002755737E-1,9.787995758E0,-8.068222046E-2,9.792932962E0
1.917966279E1,-2.776725769E-1,9.794132996E0,-1.975891113E-1,9.800060441E0
1.918969279E1,-2.818638611E-1,9.730215912E0,-2.507286072E-1,9.737526060E0
1.919972279E1,-3.183879089E-1,9.810149689E0,-2.180964661E-1,9.817737715E0
1.920975279E1,-3.692820740E-1,9.722731476E0,-1.577719116E-1,9.731020942E0
1.921978279E1,-3.620970154E-1,9.844428406E0,-4.790039062E-3,9.851086632E0
1.922981279E1,-3.098556519E-1,9.763895874E0,-1.362167358E-2,9.768820743E0
1.923984279E1,-2.845582581E-1,9.770781555E0,-1.302291870E-1,9.775791796E0
1.924987354E1,-3.038681030E-1,9.752519531E0,-2.573149109E-1,9.760644651E0
1.925990354E1,-3.465293884E-1,9.777367859E0,-3.134481812E-1,9.788526683E0
1.926993354E1,-3.631448364E-1,9.805209961E0,-1.645079041E-1,9.813311337E0
1.927996354E1,-3.700305176E-1,9.756261749E0,-4.071533203E-2,9.763361288E0
1.928999354E1,-3.365002441E-1,9.782756653E0,-6.735992432E-3,9.788544607E0
1.930002354E1,-2.896476746E-1,9.813592529E0,-1.496887207E-1,9.819007120E0
1.931005354E1,-2.998265076E-1,9.845925293E0,-2.865042114E-1,9.854655015E0
1.932008354E1,-3.278182983E-1,9.789792023E0,-3.103047180E-1,9.800192942E0
1.933011354E1,-3.438349915E-1,9.859846344E0,-2.701881409E-1,9.869538695E0
1.934014354E1,-3.370989990E-1,9.911488953E0,-1.145118713E-1,9.917880921E0
1.935017354E1,-3.112028503E-1,9.794731750E0,3.532653809E-2,9.799738019E0
1.936020354E1,-2.749781799E-1,9.826166382E0,2.844085693E-2,9.830054305E0
1.937023354E1,-2.938389587E-1,9.879156189E0,-1.188528442E-1,9.884239694E0
1.938026354E1,-3.311114502E-1,9.812245331E0,-2.185455322E-1,9.820262490E0
1.939029354E1,-3.414399719E-1,9.836644592E0,-2.336640930E-1,9.845341893E0
1.940032354E1,-3.029699707E-1,9.836494904E0,-1.688488770E-1,9.842608025E0
1.941035354E1,-3.002755737E-1,9.777367859E0,-3.607498169E-2,9.782044217E0
1.942038354E1,-3.239263916E-1,9.768536224E0,-6.286926270E-3,9.773907499E0
1.943041354E1,-3.132984924E-1,9.771529999E0,-1.510359192E-1,9.777717848E0
1.944044354E1,-3.032693481E-1,9.798324280E0,-2.853067017E-1,9.807167323E0
1.945047354E1,-3.288661194E-1,9.802665253E0,-2.787203979E-1,9.812139626E0
1.946050354E1,-3.279679871E-1,9.809401245E0,-2.540217590E-1,9.818169017E0
1.947053354E1,-3.085084534E-1,9.877808990E0,-1.829196167E-1,9.884318262E0
1.948056454E1,-2.974314880E-1,9.827663269E0,-7.679031372E-2,9.832462945E0
1.949059454E1,-3.031196594E-1,9.752369843E0,-6.885681152E-2,9.757322396E0
1.950062454E1,-2.980302429E-1,9.826316071E0,-1.743873596E-1,9.832381222E0
1.951065454E1,-3.257226562E-1,9.846374359E0,-2.165995789E-1,9.854141193E0
1.952068454E1,-3.565585327E-1,9.768236847E0,-2.261796570E-1,9.777358658E0
1.953071454E1,-3.502716064E-1,9.836195526E0,-1.356179810E-1,9.843364509E0
1.954074454E1,-3.335064697E-1,9.817185059E0,-7.095245361E-2,9.823104565E0
1.955077454E1,-3.342549133E-1,9.709259491E0,-3.128494263E-2,9.715061758E0
1.956080454E1,-3.333567810E-1,9.718540192E0,-7.843688965E-2,9.724572101E0
1.957083454E1,-3.296145630E-1,9.754615173E0,-1.811233521E-1,9.761862968E0
1.958086454E1,-3.344046021E-1,9.780062256E0,-1.850152588E-1,9.787526491E0
1.959089454E1,-3.297642517E-1,9.775272217E0,-1.734892273E-1,9.782371384E0
1.960092454E1,-2.709365845E-1,9.805209961E0,-1.700463867E-1,9.810426330E0
1.961095454E1,-2.649490356E-1,9.755662994E0,-1.609153748E-1,9.760586673E0
1.962098454E1,-2.885998535E-1,9.851463776E0,-1.046324158E-1,9.856245550E0
1.963101454E1,-3.129991150E-1,9.761800232E0,-1.134640503E-1,9.767475943E0
1.964104454E1,-3.082090759E-1,9.834399261E0,-1.600172424E-1,9.840528806E0
1.965107454E1,-3.186872864E-1,9.841135254E0,-1.660047913E-1,9.847693246E0
1.966110454E1,-3.104544067E-1,9.825268250E0,-1.898052979E-1,9.832004077E0
1.967113454E1,-3.132984924E-1,9.791737976E0,-1.513352966E-1,9.797917682E0
1.968116454E1,-3.445834351E-1,9.701026611E0,-1.064286804E-1,9.707727959E0
1.969119554E1,-3.713777161E-1,9.739945679E0,-1.202000427E-1,9.747764425E0
1.970122554E1,-3.830534363E-1,9.836794281E0,-1.857637024E-1,9.846002225E0
1.971125554E1,-3.444337463E-1,9.858199768E0,-9.325607300E-2,9.864655796E0
1.972128554E1,-3.264710999E-1,9.802665253E0,-1.001417542E-1,9.808611411E0
1.973131554E1,-3.234773254E-1,9.786199493E0,-9.340576172E-2,9.791989723E0
1.974134554E1,-3.356021118E-1,9.785900116E0,-1.172062683E-1,9.792354526E0
1.975137554E1,-3.408412170E-1,9.800719299E0,-9.699829102E-2,9.807123951E0
1.976140554E1,-3.275189209E-1,9.841883698E0,-1.061293030E-1,9.847903675E0
1.977143554E1,-3.017724609E-1,9.832752686E0,-1.716929626E-1,9.838880549E0
1.978146554E1,-2.763253784E-1,9.883796539E0,-2.134561157E-1,9.889962248E0
1.979149554E1,-2.688409424E-1,9.799222412E0,-2.104623413E-1,9.805168521E0
1.980152554E1,-2.664459229E-1,9.780661011E0,-1.966909790E-1,9.786266427E0
1.981155554E1,-3.450325012E-1,9.720635834E0,-1.035845947E-1,9.727308888E0
1.982158554E1,-3.838018799E-1,9.774972839E0,3.293151855E-3,9.782505238E0
1.983161554E1,-3.538641357E-1,9.769733734E0,2.035766602E-2,9.776161389E0
1.984164554E1,-3.034190369E-1,9.887987823E0,-1.556762695E-2,9.892654278E0
1.985167554E1,-2.799179077E-1,9.768236847E0,-1.597178650E-1,9.773551807E0
1.986170554E1,-2.971321106E-1,9.784103851E0,-3.055146790E-1,9.793381177E0
1.987173554E1,-3.436853027E-1,9.813143463E0,-2.995271301E-1,9.823727435E0
1.988176554E1,-3.915856934E-1,9.779463501E0,-1.622625732E-1,9.788645201E0
1.989179554E1,-3.501219177E-1,9.826914825E0,2.634521484E-2,9.833185365E0
1.990182654E1,-2.987786865E-1,9.780511322E0,-2.454895020E-2,9.785104653E0
1.991185654E1,-2.549198914E-1,9.839488678E0,-1.743873596E-1,9.844335048E0
1.992188654E1,-2.600093079E-1,9.767937469E0,-2.987786865E-1,9.775964195E0
1.993191654E1,-2.854563904E-1,9.838291168E0,-3.231779480E-1,9.847735905E0
1.994194654E1,-3.347039795E-1,9.755513306E0,-2.796185303E-1,9.765257454E0
1.995197654E1,-3.686833191E-1,9.750124512E0,-1.922003174E-1,9.758985416E0
1.996200654E1,-3.595523071E-1,9.735455017E0,-8.607101440E-2,9.742472503E0
1.997203654E1,-3.445834351E-1,9.859996033E0,-9.714797974E-2,9.866493665E0
1.998206654E1,-3.167413330E-1,9.872719574E0,-1.350192261E-1,9.878721934E0
1.999209654E1,-3.279679871E-1,9.800120544E0,-1.745370483E-1,9.807160082E0
2.000212654E1,-2.883004761E-1,9.812844086E0,-2.201921082E-1,9.819547382E0
2.001215654E1,-3.275189209E-1,9.774374084E0,-1.942959595E-1,9.781789627E0
2.002218654E1,-3.568579102E-1,9.818083191E0,-1.200503540E-1,9.825299853E0
2.003221654E1,-3.769161987E-1,9.740544434E0,-2.664459229E-2,9.747870620E0
2.004224654E1,-3.026705933E-1,9.887389069E0,-3.263214111E-2,9.892074451E0
2.005227654E1,-2.502795410E-1,9.769584045E0,-1.215472412E-1,9.773545211E0
2.006230654E1,-2.155517578E-1,9.861043854E0,-2.511776733E-1,9.866597117E0
2.007233654E1,-2.418969727E-1,9.782307587E0,-2.772235107E-1,9.789224113E0
