"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.512446958E0,7.334747314E-2,8.397537231E-2,9.830357666E0,9.830989958E0
6.522414958E0,7.469467163E-2,8.053253174E-2,9.830956421E0,9.831570014E0
6.532382958E0,8.472381592E-2,8.008346558E-2,9.841734009E0,9.842424487E0
6.542351958E0,8.996292114E-2,7.244934082E-2,9.837991791E0,9.838669865E0
6.552319958E0,8.367599487E-2,7.619155884E-2,9.832902374E0,9.833553576E0
6.562288958E0,8.113128662E-2,7.933502197E-2,9.829160156E0,9.829815141E0
6.572256958E0,7.903564453E-2,7.813751221E-2,9.837542725E0,9.838170509E0
6.582225958E0,8.666976929E-2,7.574249268E-2,9.833950195E0,9.834623786E0
6.592194958E0,8.562194824E-2,7.723937988E-2,9.831106110E0,9.831782360E0
6.602163958E0,8.068222046E-2,8.696914673E-2,9.840237122E0,9.840952183E0
6.612131958E0,7.963439941E-2,8.607101440E-2,9.832303619E0,9.833002813E0
6.622098958E0,8.472381592E-2,8.128097534E-2,9.837243347E0,9.837943962E0
6.632067958E0,8.143066406E-2,8.202941895E-2,9.830806732E0,9.831486194E0
6.642035958E0,7.559280396E-2,7.125183105E-2,9.828860779E0,9.829409713E0
6.652004958E0,8.382568359E-2,7.289840698E-2,9.829459534E0,9.830087266E0
6.661972958E0,8.173004150E-2,7.544311523E-2,9.835147705E0,9.835776626E0
6.671940958E0,8.652008057E-2,7.439529419E-2,9.842931519E0,9.843592904E0
6.681907958E0,8.502319336E-2,7.035369873E-2,9.838440857E0,9.839059766E0
6.691875958E0,8.681945801E-2,7.753875732E-2,9.836794281E0,9.837482991E0
6.701843958E0,9.235794067E-2,7.828720093E-2,9.832602997E0,9.833348390E0
6.711811958E0,8.696914673E-2,8.352630615E-2,9.831405487E0,9.832144940E0
6.721779958E0,8.158035278E-2,8.038284302E-2,9.837692413E0,9.838359049E0
6.731747958E0,8.472381592E-2,8.726852417E-2,9.826465759E0,9.827218489E0
6.741715958E0,8.068222046E-2,8.382568359E-2,9.831405487E0,9.832093888E0
6.751682958E0,7.559280396E-2,8.217910767E-2,9.823471985E0,9.824106550E0
6.761650958E0,8.741821289E-2,7.005432129E-2,9.823921051E0,9.824559754E0
6.771618958E0,7.694000244E-2,6.825805664E-2,9.836794281E0,9.837331989E0
6.781585958E0,8.158035278E-2,6.616241455E-2,9.841434631E0,9.841995144E0
6.791553958E0,8.068222046E-2,6.900650024E-2,9.824370117E0,9.824943751E0
6.801520958E0,7.604187012E-2,7.708969116E-2,9.827962646E0,9.828559150E0
6.811488958E0,9.205856323E-2,7.604187012E-2,9.836494904E0,9.837219583E0
6.821456958E0,9.460327148E-2,7.349716187E-2,9.841883698E0,9.842612779E0
6.831424958E0,8.801696777E-2,8.457412720E-2,9.836345215E0,9.837102569E0
6.841392958E0,8.831634521E-2,8.232879639E-2,9.830806732E0,9.831548139E0
6.851360958E0,8.367599487E-2,7.544311523E-2,9.829309845E0,9.829955512E0
6.861329958E0,8.801696777E-2,7.843688965E-2,9.838440857E0,9.839147210E0
6.871298958E0,8.577163696E-2,8.113128662E-2,9.838291168E0,9.838999551E0
6.881266958E0,8.173004150E-2,6.990463257E-2,9.831405487E0,9.831993710E0
6.891235958E0,7.274871826E-2,6.870712280E-2,9.827513580E0,9.828023006E0
6.901204958E0,7.200027466E-2,6.855743408E-2,9.835297394E0,9.835799865E0
6.911172958E0,7.828720093E-2,7.185058594E-2,9.833201752E0,9.833775881E0
6.921142958E0,8.607101440E-2,7.080276489E-2,9.832453308E0,9.833084933E0
6.931110958E0,8.292755127E-2,8.143066406E-2,9.841883698E0,9.842569921E0
6.941079958E0,7.798782349E-2,8.592132568E-2,9.841284943E0,9.841969005E0
6.951047958E0,8.666976929E-2,8.427474976E-2,9.836644592E0,9.837387393E0
6.961015958E0,8.726852417E-2,8.397537231E-2,9.842781830E0,9.843526899E0
6.970983958E0,8.397537231E-2,7.619155884E-2,9.830357666E0,9.831011589E0
6.980950958E0,8.307723999E-2,8.098159790E-2,9.820777588E0,9.821462838E0
6.990918958E0,8.008346558E-2,7.514373779E-2,9.832902374E0,9.833515599E0
7.000886958E0,7.619155884E-2,7.229965210E-2,9.833950195E0,9.834511113E0
7.010854958E0,7.753875732E-2,7.634124756E-2,9.835596771E0,9.836198661E0
7.020821958E0,7.843688965E-2,7.738906860E-2,9.823921051E0,9.824538983E0
7.030788958E0,7.723937988E-2,7.469467163E-2,9.829908600E0,9.830495832E0
7.040756958E0,7.873626709E-2,6.870712280E-2,9.832004242E0,9.832559559E0
7.050723958E0,8.173004150E-2,6.825805664E-2,9.833351440E0,9.833927980E0
7.060691958E0,7.963439941E-2,7.918533325E-2,9.842781830E0,9.843422479E0
7.070658958E0,8.128097534E-2,7.469467163E-2,9.840536499E0,9.841155648E0
7.080626958E0,7.978408813E-2,7.723937988E-2,9.833501129E0,9.834128120E0
7.090594958E0,9.145980835E-2,7.783813477E-2,9.839937744E0,9.840670632E0
7.100561958E0,9.729766846E-2,7.694000244E-2,9.849517822E0,9.850298875E0
7.110529958E0,8.098159790E-2,8.292755127E-2,9.844428406E0,9.845110748E0
7.120497958E0,8.367599487E-2,8.472381592E-2,9.825567627E0,9.826289177E0
7.130464958E0,8.367599487E-2,8.532257080E-2,9.830956421E0,9.831682753E0
7.140431958E0,8.008346558E-2,7.798782349E-2,9.833351440E0,9.833986781E0
7.150398958E0,8.158035278E-2,6.691085815E-2,9.840386810E0,9.840952443E0
7.160366958E0,6.885681152E-2,6.795867920E-2,9.825567627E0,9.826043906E0
7.170333958E0,7.574249268E-2,6.346801758E-2,9.832902374E0,9.833398915E0
7.180301958E0,7.963439941E-2,6.601272583E-2,9.833800507E0,9.834344499E0
7.190269958E0,8.322692871E-2,7.304809570E-2,9.846374359E0,9.846997043E0
7.200236958E0,8.891510010E-2,8.412506104E-2,9.829010468E0,9.829772616E0
7.210204958E0,8.652008057E-2,8.262817383E-2,9.828561401E0,9.829289515E0
7.220172958E0,8.532257080E-2,8.412506104E-2,9.838440857E0,9.839170466E0
7.230139958E0,8.921447754E-2,8.322692871E-2,9.838590546E0,9.839347025E0
7.240107958E0,7.589218140E-2,7.514373779E-2,9.834848328E0,9.835428198E0
7.250075958E0,7.274871826E-2,9.101074219E-2,9.835297394E0,9.835987503E0
7.260043958E0,8.487350464E-2,8.367599487E-2,9.832902374E0,9.833624677E0
7.270011958E0,8.277786255E-2,7.364685059E-2,9.827513580E0,9.828138135E0
7.279979958E0,7.738906860E-2,6.212081909E-2,9.821825409E0,9.822326732E0
7.289947958E0,7.349716187E-2,6.915618896E-2,9.828411713E0,9.828929810E0
7.299914958E0,7.708969116E-2,6.286926270E-2,9.830058289E0,9.830561597E0
7.309882958E0,8.247848511E-2,6.286926270E-2,9.837991791E0,9.838538393E0
7.319850958E0,8.846603394E-2,7.933502197E-2,9.833501129E0,9.834219071E0
7.329818958E0,8.277786255E-2,8.487350464E-2,9.827812958E0,9.828528029E0
7.339786958E0,8.502319336E-2,7.140151978E-2,9.841135254E0,9.841761540E0
7.349754917E0,9.550140381E-2,8.592132568E-2,9.845176849E0,9.846014939E0
7.359723917E0,8.562194824E-2,8.831634521E-2,9.828262024E0,9.829031758E0
7.369691917E0,8.442443848E-2,8.262817383E-2,9.835447083E0,9.836156476E0
7.379659917E0,7.454498291E-2,8.427474976E-2,9.844578094E0,9.845221026E0
7.389628917E0,6.900650024E-2,8.532257080E-2,9.831255798E0,9.831868206E0
7.399595917E0,8.547225952E-2,7.095245361E-2,9.831106110E0,9.831733677E0
7.409563917E0,8.038284302E-2,6.750961304E-2,9.831405487E0,9.831965867E0
7.419530917E0,7.364685059E-2,6.780899048E-2,9.836644592E0,9.837153997E0
7.429497917E0,8.397537231E-2,7.035369873E-2,9.831106110E0,9.831716475E0
7.439464917E0,8.173004150E-2,8.187973022E-2,9.835596771E0,9.836277138E0
7.449432917E0,8.083190918E-2,7.768844604E-2,9.838740234E0,9.839378979E0
7.459399917E0,8.277786255E-2,8.143066406E-2,9.839488678E0,9.840173808E0
7.469366917E0,7.873626709E-2,8.786727905E-2,9.831255798E0,9.831963722E0
7.479334917E0,9.041198730E-2,8.307723999E-2,9.828262024E0,9.829028974E0
7.489302917E0,8.936416626E-2,7.873626709E-2,9.827513580E0,9.828235270E0
7.499270917E0,7.409591675E-2,7.035369873E-2,9.833201752E0,9.833732584E0
7.509237917E0,7.559280396E-2,7.364685059E-2,9.830956421E0,9.831522887E0
7.519205917E0,7.664062500E-2,7.544311523E-2,9.830956421E0,9.831544619E0
7.529173917E0,8.143066406E-2,7.259902954E-2,9.822573853E0,9.823179661E0
7.539141917E0,7.574249268E-2,7.035369873E-2,9.832902374E0,9.833445768E0
7.549110917E0,7.394622803E-2,6.810836792E-2,9.846673737E0,9.847186932E0
7.559077917E0,8.607101440E-2,8.397537231E-2,9.829908600E0,9.830644087E0
7.569044917E0,8.322692871E-2,8.592132568E-2,9.823172607E0,9.823900919E0
7.579012917E0,8.756790161E-2,8.412506104E-2,9.826914825E0,9.827665041E0
7.588979917E0,8.292755127E-2,8.277786255E-2,9.833351440E0,9.834049507E0
7.598947917E0,9.400451660E-2,8.277786255E-2,9.844428406E0,9.845225221E0
7.608916917E0,8.891510010E-2,8.681945801E-2,9.829609222E0,9.830394752E0
7.618883917E0,8.322692871E-2,7.978408813E-2,9.821825409E0,9.822502053E0
7.628851917E0,7.963439941E-2,7.888595581E-2,9.821825409E0,9.822465016E0
7.638819917E0,9.610015869E-2,6.975494385E-2,9.828561401E0,9.829278723E0
7.648787917E0,7.738906860E-2,6.242019653E-2,9.838590546E0,9.839092909E0
7.658755917E0,7.708969116E-2,7.065307617E-2,9.829758911E0,9.830315098E0
7.668724917E0,7.589218140E-2,7.200027466E-2,9.834698639E0,9.835255003E0
7.678692917E0,7.664062500E-2,7.589218140E-2,9.826465759E0,9.827057684E0
7.688660917E0,8.652008057E-2,7.738906860E-2,9.833351440E0,9.834036574E0
7.698629917E0,8.098159790E-2,8.038284302E-2,9.833501129E0,9.834163100E0
7.708597917E0,7.873626709E-2,7.843688965E-2,9.840087433E0,9.840715037E0
7.718565917E0,7.753875732E-2,7.903564453E-2,9.836494904E0,9.837118017E0
7.728533917E0,7.214996338E-2,8.038284302E-2,9.829010468E0,9.829603949E0
7.738501917E0,7.484436035E-2,7.723937988E-2,9.826615448E0,9.827204016E0
7.748469917E0,9.041198730E-2,7.933502197E-2,9.829758911E0,9.830494831E0
7.758436917E0,8.562194824E-2,6.721023560E-2,9.842482452E0,9.843084332E0
7.768404917E0,7.379653931E-2,6.586303711E-2,9.831106110E0,9.831603695E0
7.778372917E0,7.753875732E-2,7.559280396E-2,9.829160156E0,9.829756656E0
7.788339917E0,7.214996338E-2,7.020401001E-2,9.823771362E0,9.824287150E0
7.798307917E0,8.816665649E-2,7.289840698E-2,9.824220428E0,9.824886491E0
7.808275917E0,7.948471069E-2,7.634124756E-2,9.834848328E0,9.835465796E0
7.818243917E0,7.903564453E-2,8.143066406E-2,9.822274475E0,9.822929983E0
7.828211917E0,7.963439941E-2,8.547225952E-2,9.829908600E0,9.830602740E0
7.838178917E0,8.861572266E-2,8.517288208E-2,9.840686188E0,9.841453745E0
7.848145917E0,8.562194824E-2,8.726852417E-2,9.829609222E0,9.830369493E0
7.858113917E0,9.250762939E-2,7.993377686E-2,9.826615448E0,9.827375959E0
7.868081917E0,8.891510010E-2,7.484436035E-2,9.851014709E0,9.851700279E0
7.878050917E0,8.113128662E-2,7.723937988E-2,9.843829651E0,9.844466994E0
7.888018917E0,8.861572266E-2,8.532257080E-2,9.826765137E0,9.827535080E0
7.897986917E0,8.053253174E-2,7.304809570E-2,9.818681946E0,9.819283918E0
7.907954917E0,8.592132568E-2,6.960525513E-2,9.830058289E0,9.830680207E0
7.917923917E0,8.023315430E-2,7.140151978E-2,9.851763153E0,9.852348591E0
7.927890917E0,6.930587769E-2,7.858657837E-2,9.831106110E0,9.831664482E0
7.937858917E0,6.885681152E-2,8.382568359E-2,9.824370117E0,9.824969018E0
7.947826917E0,6.975494385E-2,8.083190918E-2,9.830657043E0,9.831236822E0
7.957793917E0,8.277786255E-2,7.798782349E-2,9.841883698E0,9.842540779E0
7.967761917E0,8.098159790E-2,7.708969116E-2,9.824669495E0,9.825305670E0
7.977729917E0,8.322692871E-2,8.068222046E-2,9.835896149E0,9.836579151E0
7.987696917E0,8.801696777E-2,6.945556641E-2,9.843829651E0,9.844468155E0
7.997664917E0,8.801696777E-2,7.379653931E-2,9.840536499E0,9.841206811E0
8.007631917E0,8.083190918E-2,7.664062500E-2,9.830357666E0,9.830988731E0
8.017599917E0,8.292755127E-2,7.409591675E-2,9.829160156E0,9.829789243E0
8.027567917E0,8.158035278E-2,7.948471069E-2,9.824819183E0,9.825479386E0
8.037535917E0,8.202941895E-2,7.394622803E-2,9.832453308E0,9.833073524E0
8.047503917E0,8.158035278E-2,7.828720093E-2,9.838740234E0,9.839389902E0
8.057471917E0,7.828720093E-2,8.008346558E-2,9.831555176E0,9.832193012E0
8.067439917E0,8.023315430E-2,8.681945801E-2,9.825717316E0,9.826428433E0
8.077406917E0,7.649093628E-2,7.753875732E-2,9.835596771E0,9.836199824E0
8.087374917E0,9.535171509E-2,7.738906860E-2,9.839338989E0,9.840105323E0
8.097341917E0,8.337661743E-2,7.873626709E-2,9.830357666E0,9.831026544E0
8.107308917E0,8.322692871E-2,7.798782349E-2,9.836794281E0,9.837455492E0
8.117276917E0,8.113128662E-2,7.349716187E-2,9.832303619E0,9.832913026E0
8.127243917E0,8.442443848E-2,7.349716187E-2,9.843679962E0,9.844316356E0
8.137211917E0,7.888595581E-2,7.095245361E-2,9.828860779E0,9.829433425E0
8.147179917E0,7.873626709E-2,7.214996338E-2,9.824519806E0,9.825100225E0
8.157148917E0,8.337661743E-2,7.424560547E-2,9.835746460E0,9.836380050E0
8.167116917E0,8.726852417E-2,8.008346558E-2,9.835596771E0,9.836309928E0
8.177085917E0,7.214996338E-2,7.843688965E-2,9.824370117E0,9.824948151E0
8.187053917E0,7.768844604E-2,8.202941895E-2,9.826765137E0,9.827414582E0
8.197020917E0,8.876541138E-2,7.050338745E-2,9.829758911E0,9.830412518E0
8.206988917E0,8.307723999E-2,8.187973022E-2,9.839788055E0,9.840479414E0
8.216956917E0,8.128097534E-2,8.367599487E-2,9.842781830E0,9.843473087E0
8.226923917E0,8.038284302E-2,7.649093628E-2,9.830657043E0,9.831283241E0
8.236890917E0,8.981323242E-2,6.556365967E-2,9.838740234E0,9.839368598E0
8.246857917E0,8.277786255E-2,6.930587769E-2,9.844727783E0,9.845319731E0
8.256823917E0,8.113128662E-2,7.065307617E-2,9.831106110E0,9.831694741E0
8.266790917E0,8.217910767E-2,7.095245361E-2,9.826615448E0,9.827215212E0
8.276758917E0,7.634124756E-2,6.735992432E-2,9.832153931E0,9.832681031E0
8.286726917E0,8.128097534E-2,6.706054688E-2,9.839338989E0,9.839903224E0
8.296693917E0,8.831634521E-2,7.469467163E-2,9.836494904E0,9.837174953E0
8.306662917E0,8.891510010E-2,7.813751221E-2,9.827214203E0,9.827927063E0
8.316630917E0,8.367599487E-2,8.442443848E-2,9.839039612E0,9.839757601E0
8.326598917E0,8.951385498E-2,8.247848511E-2,9.836195526E0,9.836948605E0
8.336565917E0,7.694000244E-2,9.056167603E-2,9.829459534E0,9.830177817E0
8.346533417E0,7.723937988E-2,7.828720093E-2,9.832752686E0,9.833367693E0
8.356500417E0,7.065307617E-2,7.679031372E-2,9.819879456E0,9.820433857E0
8.366467417E0,7.798782349E-2,7.484436035E-2,9.837991791E0,9.838585582E0
8.376435417E0,9.056167603E-2,7.065307617E-2,9.833800507E0,9.834471296E0
8.386402417E0,7.589218140E-2,7.753875732E-2,9.823921051E0,9.824520177E0
8.396370417E0,8.472381592E-2,6.691085815E-2,9.831704865E0,9.832297581E0
8.406337417E0,8.472381592E-2,6.750961304E-2,9.841434631E0,9.842030851E0
8.416305417E0,8.622070312E-2,7.349716187E-2,9.842931519E0,9.843583530E0
8.426272417E0,8.232879639E-2,7.319778442E-2,9.833800507E0,9.834417540E0
8.436240417E0,8.098159790E-2,8.307723999E-2,9.831106110E0,9.831790640E0
8.446207417E0,8.277786255E-2,8.517288208E-2,9.837842102E0,9.838559032E0
8.456175417E0,8.427474976E-2,8.083190918E-2,9.837093658E0,9.837786726E0
8.466143417E0,8.322692871E-2,7.888595581E-2,9.819729767E0,9.820399300E0
8.476110417E0,7.768844604E-2,8.083190918E-2,9.826166382E0,9.826805944E0
8.486078417E0,7.229965210E-2,7.484436035E-2,9.836045837E0,9.836596293E0
8.496046417E0,8.113128662E-2,7.843688965E-2,9.837542725E0,9.838189950E0
8.506013417E0,8.517288208E-2,7.005432129E-2,9.833052063E0,9.833670469E0
8.515981417E0,8.367599487E-2,7.619155884E-2,9.827962646E0,9.828614175E0
8.525948417E0,8.277786255E-2,7.349716187E-2,9.835746460E0,9.836369372E0
8.535915417E0,7.978408813E-2,7.244934082E-2,9.829609222E0,9.830199992E0
8.545883417E0,9.011260986E-2,7.529342651E-2,9.830357666E0,9.831059008E0
8.555851417E0,8.247848511E-2,7.798782349E-2,9.828711090E0,9.829366536E0
8.565818417E0,7.619155884E-2,8.577163696E-2,9.847721558E0,9.848389808E0
8.575785417E0,7.694000244E-2,8.068222046E-2,9.840536499E0,9.841168019E0
8.585753417E0,7.349716187E-2,8.247848511E-2,9.826465759E0,9.827086743E0
8.595720417E0,7.843688965E-2,8.382568359E-2,9.828262024E0,9.828932470E0
8.605687417E0,7.708969116E-2,6.960525513E-2,9.840386810E0,9.840934930E0
8.615655417E0,7.903564453E-2,7.694000244E-2,9.817334747E0,9.817954366E0
8.625622417E0,7.798782349E-2,6.721023560E-2,9.825417938E0,9.825957306E0
8.635589417E0,7.185058594E-2,7.559280396E-2,9.829160156E0,9.829713432E0
8.645557417E0,8.652008057E-2,8.113128662E-2,9.841434631E0,9.842149339E0
8.655525417E0,9.520202637E-2,7.469467163E-2,9.840536499E0,9.841280471E0
8.665492417E0,8.951385498E-2,7.933502197E-2,9.829010468E0,9.829738224E0
8.675459417E0,8.906478882E-2,8.098159790E-2,9.833201752E0,9.833938542E0
8.685426417E0,8.173004150E-2,7.619155884E-2,9.833351440E0,9.833986247E0
8.695394417E0,8.367599487E-2,7.708969116E-2,9.827663269E0,9.828321821E0
8.705360417E0,7.903564453E-2,7.798782349E-2,9.830207977E0,9.830835041E0
8.715327417E0,7.993377686E-2,7.738906860E-2,9.830956421E0,9.831585967E0
8.725294417E0,8.547225952E-2,7.589218140E-2,9.823921051E0,9.824585994E0
8.735261417E0,7.140151978E-2,7.679031372E-2,9.836644592E0,9.837203452E0
8.745228417E0,7.454498291E-2,7.125183105E-2,9.828561401E0,9.829102350E0
8.755195417E0,8.367599487E-2,7.978408813E-2,9.821226654E0,9.821907155E0
8.765161417E0,8.666976929E-2,8.262817383E-2,9.828411713E0,9.829141156E0
8.775128417E0,7.679031372E-2,8.143066406E-2,9.832752686E0,9.833389704E0
8.785095417E0,8.696914673E-2,8.666976929E-2,9.831704865E0,9.832471501E0
8.795062417E0,8.577163696E-2,8.277786255E-2,9.829160156E0,9.829882925E0
8.805028417E0,8.891510010E-2,7.873626709E-2,9.832602997E0,9.833320242E0
8.814995417E0,8.307723999E-2,8.262817383E-2,9.843230896E0,9.843928266E0
8.824962417E0,7.888595581E-2,7.694000244E-2,9.837243347E0,9.837860511E0
8.834927417E0,7.993377686E-2,8.053253174E-2,9.830956421E0,9.831611213E0
8.844894417E0,7.813751221E-2,7.454498291E-2,9.833501129E0,9.834094106E0
8.854860417E0,8.008346558E-2,7.125183105E-2,9.831555176E0,9.832139511E0
8.864827417E0,7.664062500E-2,7.170089722E-2,9.834099884E0,9.834659899E0
8.874794417E0,7.619155884E-2,6.706054688E-2,9.819729767E0,9.820254323E0
8.884761417E0,7.694000244E-2,7.185058594E-2,9.820777588E0,9.821341797E0
8.894729417E0,7.723937988E-2,7.244934082E-2,9.836794281E0,9.837364309E0
8.904696417E0,8.247848511E-2,7.708969116E-2,9.835746460E0,9.836394357E0
8.914663417E0,8.038284302E-2,8.592132568E-2,9.827812958E0,9.828517254E0
8.924629417E0,8.996292114E-2,8.786727905E-2,9.833351440E0,9.834155507E0
8.934595417E0,8.592132568E-2,8.517288208E-2,9.826465759E0,9.827210500E0
8.944561417E0,7.933502197E-2,8.247848511E-2,9.833351440E0,9.834017353E0
8.954527417E0,7.229965210E-2,8.292755127E-2,9.836345215E0,9.836960476E0
8.964495417E0,7.080276489E-2,7.229965210E-2,9.820328522E0,9.820849889E0
8.974462417E0,7.469467163E-2,6.810836792E-2,9.831555176E0,9.832074818E0
8.984430417E0,7.439529419E-2,6.586303711E-2,9.831555176E0,9.832057250E0
8.994397417E0,7.828720093E-2,7.229965210E-2,9.824968872E0,9.825546777E0
9.004364417E0,7.843688965E-2,6.765930176E-2,9.833800507E0,9.834346065E0
9.014331417E0,6.780899048E-2,7.798782349E-2,9.837842102E0,9.838384897E0
9.024298417E0,8.562194824E-2,7.649093628E-2,9.834698639E0,9.835368793E0
9.034266417E0,8.397537231E-2,8.337661743E-2,9.834399261E0,9.835111202E0
9.044234417E0,8.861572266E-2,8.726852417E-2,9.834249573E0,9.835036004E0
9.054202417E0,8.891510010E-2,9.071136475E-2,9.842781830E0,9.843601404E0
9.064170417E0,7.619155884E-2,8.876541138E-2,9.841584320E0,9.842279532E0
9.074137417E0,8.397537231E-2,8.517288208E-2,9.837842102E0,9.838569180E0
9.084105417E0,7.873626709E-2,8.008346558E-2,9.830357666E0,9.830999166E0
9.094072417E0,7.993377686E-2,7.080276489E-2,9.825417938E0,9.825998173E0
9.104040417E0,7.933502197E-2,6.870712280E-2,9.827214203E0,9.827774606E0
9.114007417E0,7.708969116E-2,6.271957397E-2,9.839788055E0,9.840289911E0
9.123974417E0,8.352630615E-2,6.436614990E-2,9.832303619E0,9.832869068E0
9.133941417E0,7.768844604E-2,7.574249268E-2,9.821825409E0,9.822424690E0
9.143909417E0,7.903564453E-2,8.322692871E-2,9.826914825E0,9.827585072E0
9.153875417E0,8.951385498E-2,8.756790161E-2,9.842632141E0,9.843428688E0
9.163842417E0,9.415420532E-2,8.472381592E-2,9.841734009E0,9.842549032E0
9.173809417E0,8.951385498E-2,9.310638428E-2,9.836494904E0,9.837342808E0
9.183777417E0,8.008346558E-2,9.714797974E-2,9.844578094E0,9.845383129E0
9.193744417E0,9.131011963E-2,8.487350464E-2,9.834998016E0,9.835788074E0
9.203711417E0,8.038284302E-2,8.158035278E-2,9.832902374E0,9.833569335E0
9.213679417E0,7.723937988E-2,6.855743408E-2,9.838440857E0,9.838982902E0
9.223646417E0,7.334747314E-2,7.200027466E-2,9.835596771E0,9.836133780E0
9.233613417E0,6.706054688E-2,6.571334839E-2,9.837393036E0,9.837841079E0
9.243581417E0,8.337661743E-2,6.601272583E-2,9.824519806E0,9.825095356E0
9.253549417E0,8.951385498E-2,7.155120850E-2,9.829908600E0,9.830576554E0
9.263516417E0,8.322692871E-2,6.900650024E-2,9.837093658E0,9.837687750E0
9.273483417E0,8.502319336E-2,8.083190918E-2,9.837243347E0,9.837942845E0
9.283450417E0,8.517288208E-2,8.038284302E-2,9.835746460E0,9.836443679E0
9.293417417E0,9.400451660E-2,7.978408813E-2,9.838590546E0,9.839363103E0
9.303384417E0,8.846603394E-2,8.337661743E-2,9.837542725E0,9.838293793E0
9.313351417E0,8.681945801E-2,8.068222046E-2,9.825417938E0,9.826132754E0
9.323318417E0,8.322692871E-2,8.442443848E-2,9.840386810E0,9.841100893E0
9.333286417E0,7.918533325E-2,7.783813477E-2,9.838440857E0,9.839067415E0
9.343254417E0,7.080276489E-2,6.990463257E-2,9.835297394E0,9.835800654E0
9.353223167E0,7.214996338E-2,7.229965210E-2,9.837991791E0,9.838522010E0
9.363191167E0,6.915618896E-2,7.110214233E-2,9.836045837E0,9.836545929E0
9.373160167E0,8.053253174E-2,7.229965210E-2,9.829160156E0,9.829755954E0
9.383128167E0,8.322692871E-2,6.975494385E-2,9.835297394E0,9.835896873E0
9.393096167E0,8.472381592E-2,7.858657837E-2,9.842033386E0,9.842711778E0
9.403065167E0,8.472381592E-2,8.322692871E-2,9.839488678E0,9.840205399E0
9.413034167E0,8.906478882E-2,8.173004150E-2,9.833201752E0,9.833944734E0
9.423003167E0,8.726852417E-2,8.532257080E-2,9.827064514E0,9.827822378E0
9.432972167E0,7.783813477E-2,8.412506104E-2,9.835447083E0,9.836114838E0
9.442941167E0,7.229965210E-2,7.649093628E-2,9.843230896E0,9.843793607E0
9.452910167E0,7.319778442E-2,7.349716187E-2,9.830956421E0,9.831503644E0
9.462880167E0,8.068222046E-2,7.140151978E-2,9.827064514E0,9.827655100E0
9.472849167E0,7.858657837E-2,6.496490479E-2,9.829459534E0,9.829988353E0
9.482819167E0,7.589218140E-2,7.349716187E-2,9.825567627E0,9.826135591E0
9.492788167E0,7.619155884E-2,7.185058594E-2,9.824819183E0,9.825377328E0
9.502758167E0,8.607101440E-2,7.035369873E-2,9.832752686E0,9.833381068E0
9.512726167E0,8.128097534E-2,8.038284302E-2,9.839189301E0,9.839853357E0
9.522695167E0,8.322692871E-2,8.681945801E-2,9.843230896E0,9.843965604E0
9.532663167E0,8.741821289E-2,7.843688965E-2,9.836345215E0,9.837046380E0
9.542631167E0,9.580078125E-2,8.412506104E-2,9.840386810E0,9.841212699E0
9.552600167E0,8.547225952E-2,8.457412720E-2,9.830507355E0,9.831242706E0
9.562568167E0,7.933502197E-2,7.559280396E-2,9.839338989E0,9.839949190E0
9.572535167E0,8.607101440E-2,7.394622803E-2,9.842183075E0,9.842837190E0
9.582503167E0,7.798782349E-2,6.930587769E-2,9.836494904E0,9.837048205E0
9.592471167E0,7.798782349E-2,7.304809570E-2,9.836494904E0,9.837075282E0
9.602438167E0,7.334747314E-2,6.586303711E-2,9.826465759E0,9.826960217E0
9.612405167E0,6.990463257E-2,6.541397095E-2,9.831555176E0,9.832021299E0
9.622373167E0,7.170089722E-2,7.214996338E-2,9.836644592E0,9.837170501E0
9.632341167E0,8.307723999E-2,8.187973022E-2,9.833201752E0,9.833893573E0
9.642310167E0,8.232879639E-2,9.056167603E-2,9.842033386E0,9.842794350E0
9.652278167E0,7.723937988E-2,9.145980835E-2,9.828711090E0,9.829440091E0
9.662247167E0,8.187973022E-2,8.637039185E-2,9.833052063E0,9.833772267E0
9.672215167E0,8.876541138E-2,8.951385498E-2,9.839189301E0,9.839996856E0
9.682183167E0,8.262817383E-2,8.352630615E-2,9.837991791E0,9.838693335E0
9.692150167E0,7.589218140E-2,7.679031372E-2,9.831555176E0,9.832147962E0
9.702118167E0,8.367599487E-2,6.661148071E-2,9.831555176E0,9.832136896E0
9.712086167E0,8.442443848E-2,6.795867920E-2,9.842632141E0,9.843228806E0
9.722055167E0,7.753875732E-2,7.304809570E-2,9.838590546E0,9.839167252E0
9.732023167E0,7.409591675E-2,7.289840698E-2,9.832602997E0,9.833152398E0
9.741991167E0,7.424560547E-2,8.008346558E-2,9.851463776E0,9.852069036E0
9.751960167E0,7.095245361E-2,8.173004150E-2,9.831704865E0,9.832300575E0
9.761928167E0,7.439529419E-2,7.664062500E-2,9.832153931E0,9.832734074E0
9.771896167E0,8.771759033E-2,7.484436035E-2,9.834548950E0,9.835224914E0
9.781864167E0,8.382568359E-2,8.232879639E-2,9.839039612E0,9.839741117E0
9.791831167E0,8.262817383E-2,8.322692871E-2,9.826465759E0,9.827165586E0
9.801799167E0,7.544311523E-2,7.140151978E-2,9.831704865E0,9.832253576E0
